signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.111.user.yetenaweg.post.959,1447066276,yetenaweg,959,,,2024-03-18 09:11:14+00:00,https://t.me/yetenaweg/959,,,2480,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.112.user.yetenaweg.post.958,1447066276,yetenaweg,958,,,2024-03-18 09:11:13+00:00,https://t.me/yetenaweg/958,,,2835,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.113.user.yetenaweg.post.957,1447066276,yetenaweg,957,,,2024-03-18 09:11:13+00:00,https://t.me/yetenaweg/957,,,2491,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.114.user.yetenaweg.post.956,1447066276,yetenaweg,956,"ከመጠን ያለፈ ውፍረት ምንድን ነው?

👉 ለአንድ ቁመት ጤናማ ነው ተብሎ ከሚታሰበው ክብደት በላይ ከመጠን በላይ ውፍረት ወይም ከመጠን በላይ መወፈር ነው።

ከመጠን ያለፈ ክብደት የሚያመጣውን ችግር ያውቃሉ?

እነዚህን እና ሌሎች መረጃዎችን ለማግኘት እዚህ ይጫኑ👇👇👇👇👇👇👇
https://yetenaweg.com/%e1%8a%a8%e1%88%98%e1%8c%a0%e1%8a%95-%e1%8b%ab%e1%88%88%e1%8d%88-%e1%8b%8d%e1%8d%8d%e1%88%a8%e1%89%b5/

👉ለበለጠ መረጃ: yetenaweg.com",ከመጠን ያለፈ ውፍረት ምንድን ነው? 👉 ለአንድ ቁመት ጤናማ ነው ተብሎ ከሚታሰበው ክብደት በላይ ከመጠን በላይ ውፍረት ወይም ከመጠን በላይ መወፈር ነው። ከመጠን ያለፈ ክብደት የሚያመጣውን ችግር ያውቃሉ? እነዚህን እና ሌሎች መረጃዎችን ለማግኘት እዚህ ይጫኑ👇👇👇👇👇👇👇 https://yetenaweg.com/%e1%8a%a8%e1%88%98%e1%8c%a0%e1%8a%95-%e1%8b%ab%e1%88%88%e1%8d%88-%e1%8b%8d%e1%8d%8d%e1%88%a8%e1%89%b5/ 👉ለበለጠ መረጃ: yetenaweg.com,2024-03-18 09:11:12+00:00,https://t.me/yetenaweg/956,,,2277,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.115.user.yetenaweg.post.955,1447066276,yetenaweg,955,"የአልኮል ሱሰኝነት – Alcohol Use Disorder
በኤልያስ ታፈሰ (የአ.አ.ዩ. የህክምና ኢንተርን) የተዘጋጀ

አደገኛ በሆነ መጠን አልኮልን መጠጣት ምን አካላዊና ስነ-ልቦናዊ ጉዳት አለው?

ጤናማ ያልሆነ የአልኮል አጠቃቀም በበርካታ መንገዶች የሰውነታችንን አካላትና ስርአት ያናጋል፡፡ 

ተጨማሪ በዚህ ሊንክ ያንብቡ ። 

https://yetenaweg.com/%e1%8b%a8%e1%8a%a0%e1%88%8d%e1%8a%ae%e1%88%8d-%e1%88%b1%e1%88%b0%e1%8a%9d%e1%8a%90%e1%89%b5-alcohol-use-disorder/",የአልኮል ሱሰኝነት – Alcohol Use Disorder በኤልያስ ታፈሰ (የአ.አ.ዩ. የህክምና ኢንተርን) የተዘጋጀ አደገኛ በሆነ መጠን አልኮልን መጠጣት ምን አካላዊና ስነ-ልቦናዊ ጉዳት አለው? ጤናማ ያልሆነ የአልኮል አጠቃቀም በበርካታ መንገዶች የሰውነታችንን አካላትና ስርአት ያናጋል፡፡ ተጨማሪ በዚህ ሊንክ ያንብቡ ። https://yetenaweg.com/%e1%8b%a8%e1%8a%a0%e1%88%8d%e1%8a%ae%e1%88%8d-%e1%88%b1%e1%88%b0%e1%8a%9d%e1%8a%90%e1%89%b5-alcohol-use-disorder/,2024-03-18 02:57:13+00:00,https://t.me/yetenaweg/955,,,2248,2,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.116.user.yetenaweg.post.954,1447066276,yetenaweg,954,"ደስታን ከየት ነው ምናገኘው

ያፌት ከፈለኝ (ካውንስሊንግ ሳይኮሎጂስት)
አብርሆት ሳይኮሎጅካል መአከል

https://yetenaweg.com/%e1%8b%a8%e1%88%95%e1%8b%ad%e1%8b%88%e1%89%b5-%e1%8c%a3%e1%8b%95%e1%88%9d%e1%8a%95-%e1%8d%8d%e1%88%88%e1%8c%8b/",ደስታን ከየት ነው ምናገኘው ያፌት ከፈለኝ (ካውንስሊንግ ሳይኮሎጂስት) አብርሆት ሳይኮሎጅካል መአከል https://yetenaweg.com/%e1%8b%a8%e1%88%95%e1%8b%ad%e1%8b%88%e1%89%b5-%e1%8c%a3%e1%8b%95%e1%88%9d%e1%8a%95-%e1%8d%8d%e1%88%88%e1%8c%8b/,2024-03-18 01:45:50+00:00,https://t.me/yetenaweg/954,,,2084,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.117.user.yetenaweg.post.952,1447066276,yetenaweg,952,"ይህ የጤና ወግ ነው።
www.yetenaweg.com ስለ ጤንነታችሁ ማወቅ የምትፈልጉትን መረጃ የምታገኙበት ፣ በህክምና ባለሙያዎች የሚዘጋጅ የመረጃ ምንጭ ነው።
ሁልግዜም ከሀኪማችሁ ተማከሩ፣ ተጨማሪ መረጃ ከፈለጋችሁ የኛን ድረ ገፅ ጎብኙ። በጥናት የተደገፈ መረጃ ብቻ እናቀርባለን።

የጤና ወግ ቀጥተኛ ህክምና አይሰጥም። ሰለ መድሀኒትዎ ወይም ህክምናዎ ጥያቄ ካለዎት ሀኪምዎን እንዲያናግሩ እንመክርዎታለን።",ይህ የጤና ወግ ነው። www.yetenaweg.com ስለ ጤንነታችሁ ማወቅ የምትፈልጉትን መረጃ የምታገኙበት ፣ በህክምና ባለሙያዎች የሚዘጋጅ የመረጃ ምንጭ ነው። ሁልግዜም ከሀኪማችሁ ተማከሩ፣ ተጨማሪ መረጃ ከፈለጋችሁ የኛን ድረ ገፅ ጎብኙ። በጥናት የተደገፈ መረጃ ብቻ እናቀርባለን። የጤና ወግ ቀጥተኛ ህክምና አይሰጥም። ሰለ መድሀኒትዎ ወይም ህክምናዎ ጥያቄ ካለዎት ሀኪምዎን እንዲያናግሩ እንመክርዎታለን።,2024-03-17 18:40:37+00:00,https://t.me/yetenaweg/952,,,2264,0,1,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.118.user.yetenaweg.post.951,1447066276,yetenaweg,951,"ሁላችሁም እንኳን ወደየጤና ወግ ቴሌግራም ቻናል መጣችሁ። 

የምትፈልጉትን የጤና መረጃ ለማግኘት 
Yetenaweg.com ላይ ይፈልጉ።  በተለያዩ የጤና አርእስቶች ላይ ያዘጋጀናቸውን ፅሁፎች ያገኛሉ። 

ማነበብ ሳይሆን ማዳመጥ የሚሻልዎት ከሆነ የጤና ወግ ፓድካስትን በቀጥታ (በቴሌግራም ውይይት ) ወይም በስፓቲፋይ ደግሞ የተቀረፁ ውይይቶችን ማዳመጥ ይችላሉ። 

https://open.spotify.com/show/1rFKn6eTPi801lWVBCI0Fp?si=DtEVLuHvS5mYP-wsKEbRFQ",ሁላችሁም እንኳን ወደየጤና ወግ ቴሌግራም ቻናል መጣችሁ። የምትፈልጉትን የጤና መረጃ ለማግኘት Yetenaweg.com ላይ ይፈልጉ። በተለያዩ የጤና አርእስቶች ላይ ያዘጋጀናቸውን ፅሁፎች ያገኛሉ። ማነበብ ሳይሆን ማዳመጥ የሚሻልዎት ከሆነ የጤና ወግ ፓድካስትን በቀጥታ (በቴሌግራም ውይይት ) ወይም በስፓቲፋይ ደግሞ የተቀረፁ ውይይቶችን ማዳመጥ ይችላሉ። https://open.spotify.com/show/1rFKn6eTPi801lWVBCI0Fp?si=DtEVLuHvS5mYP-wsKEbRFQ,2024-03-17 18:39:31+00:00,https://t.me/yetenaweg/951,,,2283,1,1,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.120.user.yetenaweg.post.949,1447066276,yetenaweg,949,"ተጀምሯል!!! 
ውይይቱን ለመቀላቀል እዚህ ይጫኑ
⬇️
https://t.me/yetenaweg?livestream",ተጀምሯል!!! ውይይቱን ለመቀላቀል እዚህ ይጫኑ ⬇️ https://t.me/yetenaweg?livestream,2024-03-17 15:11:24+00:00,https://t.me/yetenaweg/949,,,2379,1,4,0,,,,,,,1,947,https://t.me/yetenaweg/947,1,MessageMediaWebPage,1,https://t.me/yetenaweg?livestream,t.me,የጤና ወግ - የጤና መረጃ,"ይህ የጤና ወግ ነው።
Yetenaweg.com 
ስለ ጤንነታችሁ ማወቅ የምትፈልጉትን መረጃ የምታገኙበት ፣ በህክምና ባለሙያዎች የሚዘጋጅ የመረጃ ምንጭ ነው።
ሁልግዜም ከሀኪማችሁ ተማከሩ፣ ተጨማሪ መረጃ ከፈለጋችሁ የኛን ድረ ገፅ ጎብኙ።
በጥናት የተደገፈ መረጃ ብቻ እናቀርባለን።

የጤና ወግ ቀጥተኛ ህክምና አይሰጥም። ሰለ መድሀኒትዎ ወይም ህክምናዎ ጥያቄ ካለዎት ሀኪምዎን እንዲያናግሩ እንመክርዎታለን።",,,,,,,,,,,,,,,,,,,
msg_iteration.122.user.yetenaweg.post.947,1447066276,yetenaweg,947,"🌟#የጤናወግ  የቴሌግራም ቀጥታ ስርጭት!

ሐኪምዎን ይጠይቁ 

❓ስለ ጨጓራ ህመም ማወቅ ይፈልጋሉ?

❓ስለ መንስኤዎቹ እና ስለ ምልክቶቹ ያውቃሉ?

እንግዳችን:
🗣️ ዶ/ር መሳይ ሃ/ማርያም ( በሃወርድ ዩኒቨርሲቲ ሆስፒታል የጨጓራ አንጀት እና የጉበት ህክምና  ስፔሻሊስት)  

                    📌 ዛሬ 

⏰ ከምሽቱ 12 ስዐት ጀምሮ ይከታተሉ።

💥ጥያቄዎችዎን ወደ ቴሌግራም ቻናላችን  ወይም በላይቭ ይጠይቁ! 

🔗ውይይቱን ለመቀላቀል እዚህ ይጫኑ👇👇👇👇👇👇👇👇👇

https://t.me/yetenaweg?livestream


🔗የቴሌግራም ቻናላችንን ለመቀላቀል ይህን ይጫኑ👉 https://t.me/+dl4juoncBxMyODVh",🌟#የጤናወግ የቴሌግራም ቀጥታ ስርጭት! ሐኪምዎን ይጠይቁ ❓ስለ ጨጓራ ህመም ማወቅ ይፈልጋሉ? ❓ስለ መንስኤዎቹ እና ስለ ምልክቶቹ ያውቃሉ? እንግዳችን: 🗣️ ዶ/ር መሳይ ሃ/ማርያም ( በሃወርድ ዩኒቨርሲቲ ሆስፒታል የጨጓራ አንጀት እና የጉበት ህክምና ስፔሻሊስት) 📌 ዛሬ ⏰ ከምሽቱ 12 ስዐት ጀምሮ ይከታተሉ። 💥ጥያቄዎችዎን ወደ ቴሌግራም ቻናላችን ወይም በላይቭ ይጠይቁ! 🔗ውይይቱን ለመቀላቀል እዚህ ይጫኑ👇👇👇👇👇👇👇👇👇 https://t.me/yetenaweg?livestream 🔗የቴሌግራም ቻናላችንን ለመቀላቀል ይህን ይጫኑ👉 https://t.me/+dl4juoncBxMyODVh,2024-03-17 04:37:41+00:00,https://t.me/yetenaweg/947,,,2626,13,5,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://t.me/yetenaweg?livestream,t.me,የጤና ወግ - የጤና መረጃ,"ይህ የጤና ወግ ነው።
Yetenaweg.com 
ስለ ጤንነታችሁ ማወቅ የምትፈልጉትን መረጃ የምታገኙበት ፣ በህክምና ባለሙያዎች የሚዘጋጅ የመረጃ ምንጭ ነው።
ሁልግዜም ከሀኪማችሁ ተማከሩ፣ ተጨማሪ መረጃ ከፈለጋችሁ የኛን ድረ ገፅ ጎብኙ።
በጥናት የተደገፈ መረጃ ብቻ እናቀርባለን።

የጤና ወግ ቀጥተኛ ህክምና አይሰጥም። ሰለ መድሀኒትዎ ወይም ህክምናዎ ጥያቄ ካለዎት ሀኪምዎን እንዲያናግሩ እንመክርዎታለን።",,,,,,,,,,,,,,,,,,,
msg_iteration.123.user.yetenaweg.post.946,1447066276,yetenaweg,946,https://yetenaweg.com/%e1%8b%a8%e1%89%b5%e1%88%ab%e1%88%9b%e1%8b%b6%e1%88%8d-%e1%88%b1%e1%88%b5%e1%8a%93-%e1%88%98%e1%8b%98%e1%8b%99/,https://yetenaweg.com/%e1%8b%a8%e1%89%b5%e1%88%ab%e1%88%9b%e1%8b%b6%e1%88%8d-%e1%88%b1%e1%88%b5%e1%8a%93-%e1%88%98%e1%8b%98%e1%8b%99/,2024-03-17 02:21:09+00:00,https://t.me/yetenaweg/946,,,2257,1,2,0,,,,,,,0,,,1,MessageMediaWebPage,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.124.user.yetenaweg.post.945,1447066276,yetenaweg,945,"🌟#የጤናወግ  የቴሌግራም ቀጥታ ስርጭት!

ሐኪምዎን ይጠይቁ 

❓ስለ ጨጓራ ህመም ማወቅ ይፈልጋሉ?

❓ስለ መንስኤዎቹ እና ስለ ምልክቶቹ ያውቃሉ?

እንግዳችን:
🗣️ ዶ/ር መሳይ ሃ/ማርያም ( በሃወርድ ዩኒቨርሲቲ ሆስፒታል የጨጓራ አንጀት እና የጉበት ህክምና  ስፔሻሊስት)  

🗓 እሁድ መጋቢት 8 2016! 

⏰ ከምሽቱ 12 ስዐት ጀምሮ ይከታተሉ።

💥ጥያቄዎችዎን ወደ ቴሌግራም ቻናላችን  ወይም በላይቭ ይጠይቁ! 

🔗ውይይቱን ለመቀላቀል እዚህ ይጫኑ👇👇👇👇👇👇👇👇👇

https://t.me/yetenaweg?livestream


🔗የቴሌግራም ቻናላችንን ለመቀላቀል ይህን ይጫኑ👉 https://t.me/+dl4juoncBxMyODVh",🌟#የጤናወግ የቴሌግራም ቀጥታ ስርጭት! ሐኪምዎን ይጠይቁ ❓ስለ ጨጓራ ህመም ማወቅ ይፈልጋሉ? ❓ስለ መንስኤዎቹ እና ስለ ምልክቶቹ ያውቃሉ? እንግዳችን: 🗣️ ዶ/ር መሳይ ሃ/ማርያም ( በሃወርድ ዩኒቨርሲቲ ሆስፒታል የጨጓራ አንጀት እና የጉበት ህክምና ስፔሻሊስት) 🗓 እሁድ መጋቢት 8 2016! ⏰ ከምሽቱ 12 ስዐት ጀምሮ ይከታተሉ። 💥ጥያቄዎችዎን ወደ ቴሌግራም ቻናላችን ወይም በላይቭ ይጠይቁ! 🔗ውይይቱን ለመቀላቀል እዚህ ይጫኑ👇👇👇👇👇👇👇👇👇 https://t.me/yetenaweg?livestream 🔗የቴሌግራም ቻናላችንን ለመቀላቀል ይህን ይጫኑ👉 https://t.me/+dl4juoncBxMyODVh,2024-03-16 10:53:48+00:00,https://t.me/yetenaweg/945,,,2639,1,3,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://t.me/yetenaweg?livestream,t.me,የጤና ወግ - የጤና መረጃ,"ይህ የጤና ወግ ነው።
Yetenaweg.com 
ስለ ጤንነታችሁ ማወቅ የምትፈልጉትን መረጃ የምታገኙበት ፣ በህክምና ባለሙያዎች የሚዘጋጅ የመረጃ ምንጭ ነው።
ሁልግዜም ከሀኪማችሁ ተማከሩ፣ ተጨማሪ መረጃ ከፈለጋችሁ የኛን ድረ ገፅ ጎብኙ።
በጥናት የተደገፈ መረጃ ብቻ እናቀርባለን።

የጤና ወግ ቀጥተኛ ህክምና አይሰጥም። ሰለ መድሀኒትዎ ወይም ህክምናዎ ጥያቄ ካለዎት ሀኪምዎን እንዲያናግሩ እንመክርዎታለን።",,,,,,,,,,,,,,,,,,,
msg_iteration.125.user.yetenaweg.post.944,1447066276,yetenaweg,944,"ሁላችሁም እንኳን ወደየጤና ወግ ቴሌግራም ቻናል መጣችሁ። 

የምትፈልጉትን የጤና መረጃ ለማግኘት 
Yetenaweg.com 

ላይ ይፈልጉ።  በተለያዩ የጤና አርእስቶች ላይ ያዘጋጀናቸውን ፅሁፎች ያገኛሉ። 

ማነበብ ሳይሆን ማዳመጥ የሚሻልዎት ከሆነ የጤና ወግ ፓድካስትን በቀጥታ (በቴሌግራም ውይይት ) ወይም በስፓቲፋይ ደግሞ የተቀረፁ ውይይቶችን ማዳመጥ ይችላሉ። 

https://open.spotify.com/show/1rFKn6eTPi801lWVBCI0Fp?si=DtEVLuHvS5mYP-wsKEbRFQ",ሁላችሁም እንኳን ወደየጤና ወግ ቴሌግራም ቻናል መጣችሁ። የምትፈልጉትን የጤና መረጃ ለማግኘት Yetenaweg.com ላይ ይፈልጉ። በተለያዩ የጤና አርእስቶች ላይ ያዘጋጀናቸውን ፅሁፎች ያገኛሉ። ማነበብ ሳይሆን ማዳመጥ የሚሻልዎት ከሆነ የጤና ወግ ፓድካስትን በቀጥታ (በቴሌግራም ውይይት ) ወይም በስፓቲፋይ ደግሞ የተቀረፁ ውይይቶችን ማዳመጥ ይችላሉ። https://open.spotify.com/show/1rFKn6eTPi801lWVBCI0Fp?si=DtEVLuHvS5mYP-wsKEbRFQ,2024-03-14 14:05:09+00:00,https://t.me/yetenaweg/944,,,3271,2,5,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.126.user.yetenaweg.post.943,1447066276,yetenaweg,943,https://yetenaweg.com/%e1%88%88%e1%88%a5%e1%88%ad-%e1%8b%a8%e1%88%b0%e1%8b%b0%e1%8b%b0-%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%85%e1%88%98%e1%88%9d-%e1%89%b0%e1%8c%8b%e1%88%8b%e1%8c%ad-%e1%8a%90%e1%8b%8e/,https://yetenaweg.com/%e1%88%88%e1%88%a5%e1%88%ad-%e1%8b%a8%e1%88%b0%e1%8b%b0%e1%8b%b0-%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%85%e1%88%98%e1%88%9d-%e1%89%b0%e1%8c%8b%e1%88%8b%e1%8c%ad-%e1%8a%90%e1%8b%8e/,2024-03-14 09:57:17+00:00,https://t.me/yetenaweg/943,,,2942,0,1,0,,,,,,,0,,,1,MessageMediaWebPage,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.127.user.yetenaweg.post.942,1447066276,yetenaweg,942,https://yetenaweg.com/%e1%88%88%e1%88%a5%e1%88%ad-%e1%8b%a8%e1%88%b0%e1%8b%b0%e1%8b%b0-%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%85%e1%88%98%e1%88%9d-%e1%89%b0%e1%8c%8b%e1%88%8b%e1%8c%ad-%e1%8a%90%e1%8b%8e/,https://yetenaweg.com/%e1%88%88%e1%88%a5%e1%88%ad-%e1%8b%a8%e1%88%b0%e1%8b%b0%e1%8b%b0-%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%85%e1%88%98%e1%88%9d-%e1%89%b0%e1%8c%8b%e1%88%8b%e1%8c%ad-%e1%8a%90%e1%8b%8e/,2024-03-14 09:57:04+00:00,https://t.me/yetenaweg/942,,,2690,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.128.user.yetenaweg.post.941,1447066276,yetenaweg,941,"ሁላችሁም እንኳን ወደየጤና ወግ ቴሌግራም ቻናል መጣችሁ። 

የምትፈልጉትን የጤና መረጃ ለማግኘት 
Yetenaweg.com 

ላይ ይፈልጉ።  በተለያዩ የጤና አርእስቶች ላይ ያዘጋጀናቸውን ፅሁፎች ያገኛሉ። 

ማነበብ ሳይሆን ማዳመጥ የሚሻልዎት ከሆነ የጤና ወግ ፓድካስትን በቀጥታ (በቴሌግራም ውይይት ) ወይም በስፓቲፋይ ደግሞ የተቀረፁ ውይይቶችን ማዳመጥ ይችላሉ። 

https://open.spotify.com/show/1rFKn6eTPi801lWVBCI0Fp?si=DtEVLuHvS5mYP-wsKEbRFQ",ሁላችሁም እንኳን ወደየጤና ወግ ቴሌግራም ቻናል መጣችሁ። የምትፈልጉትን የጤና መረጃ ለማግኘት Yetenaweg.com ላይ ይፈልጉ። በተለያዩ የጤና አርእስቶች ላይ ያዘጋጀናቸውን ፅሁፎች ያገኛሉ። ማነበብ ሳይሆን ማዳመጥ የሚሻልዎት ከሆነ የጤና ወግ ፓድካስትን በቀጥታ (በቴሌግራም ውይይት ) ወይም በስፓቲፋይ ደግሞ የተቀረፁ ውይይቶችን ማዳመጥ ይችላሉ። https://open.spotify.com/show/1rFKn6eTPi801lWVBCI0Fp?si=DtEVLuHvS5mYP-wsKEbRFQ,2024-03-13 23:03:39+00:00,https://t.me/yetenaweg/941,,,2669,0,1,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.129.user.yetenaweg.post.940,1447066276,yetenaweg,940,https://yetenaweg.com/%e1%8b%a8%e1%88%85%e1%88%98%e1%88%9d-%e1%88%9b%e1%88%b5%e1%89%b3%e1%8c%88%e1%88%bb-%e1%88%98%e1%8b%b5%e1%88%83%e1%8a%92%e1%89%b6%e1%89%bd-%e1%8a%a5%e1%8a%93-%e1%89%a0%e1%8a%a9%e1%88%8b%e1%88%8a/,https://yetenaweg.com/%e1%8b%a8%e1%88%85%e1%88%98%e1%88%9d-%e1%88%9b%e1%88%b5%e1%89%b3%e1%8c%88%e1%88%bb-%e1%88%98%e1%8b%b5%e1%88%83%e1%8a%92%e1%89%b6%e1%89%bd-%e1%8a%a5%e1%8a%93-%e1%89%a0%e1%8a%a9%e1%88%8b%e1%88%8a/,2024-03-13 18:35:09+00:00,https://t.me/yetenaweg/940,,,2600,0,2,0,,,,,,,0,,,1,MessageMediaWebPage,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.130.user.yetenaweg.post.939,1447066276,yetenaweg,939,https://yetenaweg.com/%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%8c%a0%e1%8c%a0%e1%88%ad%e1%8a%95-%e1%88%88%e1%88%98%e1%8a%a8%e1%88%8b%e1%8a%a8%e1%88%8d-%e1%88%9d%e1%8a%95-%e1%8a%a0%e1%8b%ad%e1%8a%90%e1%89%b5/,https://yetenaweg.com/%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%8c%a0%e1%8c%a0%e1%88%ad%e1%8a%95-%e1%88%88%e1%88%98%e1%8a%a8%e1%88%8b%e1%8a%a8%e1%88%8d-%e1%88%9d%e1%8a%95-%e1%8a%a0%e1%8b%ad%e1%8a%90%e1%89%b5/,2024-03-13 18:34:45+00:00,https://t.me/yetenaweg/939,,,2451,0,2,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://yetenaweg.com/%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%8c%a0%e1%8c%a0%e1%88%ad%e1%8a%95-%e1%88%88%e1%88%98%e1%8a%a8%e1%88%8b%e1%8a%a8%e1%88%8d-%e1%88%9d%e1%8a%95-%e1%8a%a0%e1%8b%ad%e1%8a%90%e1%89%b5/,yetenaweg.com,የኩላሊት ጠጠርን ለመከላከል ምን አይነት የአመጋገብ ስልት መጠቀም ይመከራል? - የጤና ወግ,የጤና ወግ ስለ ኩላሊት ጠጠር ማወቅ ያለብን ነገሮች ከ10 ሠዎች አንዱ በህይወት ዘመኑ የኩላሊት ጠጠር ሊኖርበት እንደሚችል ያውቃሉ? ወንዶች ከሴቶች የበለጠ ለኩላሊት ጠጠር ተጋላጭ ናቸው። የኩላሊት ጠጠር በሽታ በማንኛውም እድሜ ሊከሰት ይችላል በተለይ ግን ከ 40 እስከ 60 እድሜ ውስጥ ያሉ ሰዎች ላይ በብዛት ይታያል። ምንጭ ኢትዮጲያ ውስጥ ብዙ የተሰሩ ጥናቶች ባይኖሩም በመቀሌ ሆስፒታል በተድረገ,,,,,,,,,,,,,,,,,,,
msg_iteration.131.user.yetenaweg.post.938,1447066276,yetenaweg,938,https://yetenaweg.com/%e1%8b%a8%e1%88%bd%e1%8a%95%e1%89%b5-%e1%89%a7%e1%8a%95%e1%89%a7-%e1%8a%a2%e1%8a%95%e1%8d%8c%e1%8a%ad%e1%88%bd%e1%8a%95/,https://yetenaweg.com/%e1%8b%a8%e1%88%bd%e1%8a%95%e1%89%b5-%e1%89%a7%e1%8a%95%e1%89%a7-%e1%8a%a2%e1%8a%95%e1%8d%8c%e1%8a%ad%e1%88%bd%e1%8a%95/,2024-03-13 18:34:03+00:00,https://t.me/yetenaweg/938,,,2339,0,1,0,,,,,,,0,,,1,MessageMediaWebPage,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.132.user.yetenaweg.post.937,1447066276,yetenaweg,937,https://www.bbc.com/amharic/news-59708919,https://www.bbc.com/amharic/news-59708919,2024-03-13 18:33:36+00:00,https://t.me/yetenaweg/937,,,2191,0,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://www.bbc.com/amharic/news-59708919,bbc.com,ከቅርብ ጊዜ ወዲህ ብዙ ሰው ኩላሊቱን እየታመመ ያለው ለምንድነው?,በኢትዮጵያ ከቅርብ ዓመታት ወዲህ የኩላሊት ታማሚ የበዛ ይመስላል። በቅርብ የምናውቃቸው ሰዎችም የኩላሊት ህመም እንዳጋጠማቸውና ህክምና እደሚያስፈልጋቸው ወይም ህክምና እየተከታተሉ እንደሆነ እንሰማለን።,,,,,,,,,,,,,,,,,,,
msg_iteration.133.user.yetenaweg.post.936,1447066276,yetenaweg,936,https://yetenaweg.com/articles/articles/%e1%88%b5%e1%88%88-%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%85%e1%8a%ad%e1%88%9d%e1%8a%93/,https://yetenaweg.com/articles/articles/%e1%88%b5%e1%88%88-%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%85%e1%8a%ad%e1%88%9d%e1%8a%93/,2024-03-13 18:33:01+00:00,https://t.me/yetenaweg/936,,,1870,0,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://yetenaweg.com/articles/articles/%e1%88%b5%e1%88%88-%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%85%e1%8a%ad%e1%88%9d%e1%8a%93/,yetenaweg.com,ስለ ኩላሊት ህክምና - የጤና ወግ,,,,,,,,,,,,,,,,,,,,
msg_iteration.134.user.yetenaweg.post.935,1447066276,yetenaweg,935,,,2024-03-13 18:32:27+00:00,https://t.me/yetenaweg/935,,,6183,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
